"","sorted.div.freqs.v"
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..bad",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..dream",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..dreams",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..guil",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..in",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..makes",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..my",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..not",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..our",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..that",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..there",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..we",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..which",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..why",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..you",1.11731843575419
"Ros.Thenistheworldone.Ham.Agoodlyone;inwhichtherearemanyconfines,wards,anddungeons;Denmarkbeingoneoftheworst.Ros.Wethinknotso,mylord.Ham.Why,then'tisnonetoyou;forthereisnothingeithergoodorbad,butthinkingmakesitso;tomeitisaprison.Ros.Why,thenyourambitionmakesitone;'tistoonarrowforyourmind.Ham.OGod!Icouldbeboundedinanutshell,andcountmyselfakingofinfinitespace,wereitnotthatIhavebaddreams.Guil.Whichdreams,indeed,areambition;fortheverysubstanceoftheambitiousismerelytheshadowofadream.Ham.Adreamitselfisbutashadow.Ros.Truly;andIholdambitionofsoairyandlightaquality,thatitisbutashadow'sshadow.Ham.Thenareourbeggars,bodies;andourmonarchs,andoutstretchedheroes,thebeggars'shadows.Shallwetothecourt?for,bymyfay,Icannotreason.Ros.Guil.We'llwaituponyou..your",1.11731843575419
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..and",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..as",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..ate",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..beggar",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..by",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..dost",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..eat",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..fed",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..guts",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..heaven",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..how",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..i'the",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..in",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..indeed",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..into",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..is",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..lobby",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..man",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..mean",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..messenger",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..month",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..nose",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..nothing",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..other",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..place",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..polonius",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..progress",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..see",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..seek",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..send",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..shall",1.02040816326531
"Ham.Amanmayfishwiththewormthathathateofaking;andeatofthefishthathathfedofthatworm.]King.Whatdostthoumeanbythis?Ham.Nothing,buttoshowyouhowakingmaygoaprogressthroughthegutsofabeggar.King.WhereisPolonius?Ham.Inheaven;send.thithertosee.Ifyourmessengerfindhimnotthere,seekhimi'theotherplaceyourself.But,indeed,ifyoufindhimnotwithinthismonth,youshallnosehimasyougoupthestairsintothelobby..show",1.02040816326531
